customer_id,first_name,last_name,email,signup_date,customer_segment,city
CUST-000832,Nicolas,Gomez,nicolas.gomez.832@example.com,2025-12-10,PREMIUM,La Plata
CUST-000833,Paula,Lopez,paula.lopez.833@example.com,2024-11-23,STANDARD,La Plata
CUST-000834,Mateo,Sanchez,mateo.sanchez.834@example.com,2024-05-24,STANDARD,Mendoza
CUST-000835,Sofia,Torres,sofia.torres.835@example.com,2026-06-09,STANDARD,Córdoba
CUST-000836,Agustin,Romero,agustin.romero.836@example.com,2025-10-12,PREMIUM,Buenos Aires
CUST-000837,Martin,Diaz,martin.diaz.837@example.com,2024-05-08,STANDARD,Rosario
CUST-000838,Lucia,Torres,lucia.torres.838@example.com,2024-04-01,STANDARD,Mendoza
CUST-000839,Valentina,Lopez,valentina.lopez.839@example.com,2023-06-11,STANDARD,La Plata
CUST-000840,Martin,Fernandez,martin.fernandez.840@example.com,2025-10-17,STANDARD,Buenos Aires
CUST-000841,Martin,Gomez,martin.gomez.841@example.com,2023-07-30,STANDARD,Buenos Aires
CUST-000842,Agustin,Torres,agustin.torres.842@example.com,2023-01-01,PREMIUM,La Plata
CUST-000843,Paula,Martinez,paula.martinez.843@example.com,2025-11-07,STANDARD,Mendoza
CUST-000844,Nicolas,Diaz,nicolas.diaz.844@example.com,2023-04-22,PREMIUM,Mendoza
CUST-000845,Nicolas,Torres,nicolas.torres.845@example.com,2026-06-23,STANDARD,Rosario
CUST-000846,Martin,Fernandez,martin.fernandez.846@example.com,2023-07-19,PREMIUM,Córdoba
CUST-000847,Lucia,Diaz,lucia.diaz.847@example.com,2024-12-28,PREMIUM,Rosario
CUST-000848,Agustin,Torres,agustin.torres.848@example.com,2025-02-04,PREMIUM,Buenos Aires
CUST-000849,Sofia,Romero,sofia.romero.849@example.com,2023-10-15,PREMIUM,Mendoza
CUST-000850,Mateo,Martinez,mateo.martinez.850@example.com,2026-06-05,STANDARD,Buenos Aires
CUST-000851,Valentina,Lopez,valentina.lopez.851@example.com,2025-07-25,PREMIUM,Córdoba
CUST-000852,Nicolas,Fernandez,nicolas.fernandez.852@example.com,2025-04-28,STANDARD,La Plata
CUST-000853,Mateo,Romero,mateo.romero.853@example.com,2025-07-25,STANDARD,La Plata
CUST-000854,Sofia,Romero,sofia.romero.854@example.com,2023-01-09,STANDARD,Buenos Aires
CUST-000855,Agustin,Sanchez,agustin.sanchez.855@example.com,2026-04-13,STANDARD,La Plata
CUST-000856,Sofia,Acosta,sofia.acosta.856@example.com,2023-12-22,PREMIUM,Córdoba
CUST-000857,Mateo,Sanchez,mateo.sanchez.857@example.com,2026-05-14,STANDARD,Rosario
CUST-000858,Agustin,Sanchez,agustin.sanchez.858@example.com,2025-05-07,BUSINESS,Córdoba
CUST-000859,Camila,Sanchez,camila.sanchez.859@example.com,2024-12-03,BUSINESS,Mendoza
CUST-000860,Sofia,Rodriguez,sofia.rodriguez.860@example.com,2025-04-25,STANDARD,La Plata
CUST-000861,Camila,Torres,camila.torres.861@example.com,2024-10-04,PREMIUM,La Plata
CUST-000862,Juan,Lopez,juan.lopez.862@example.com,2024-03-05,STANDARD,Rosario
CUST-000863,Nicolas,Rodriguez,nicolas.rodriguez.863@example.com,2026-08-24,BUSINESS,Córdoba
CUST-000864,Agustin,Torres,agustin.torres.864@example.com,2026-07-28,STANDARD,Buenos Aires
CUST-000865,Nicolas,Torres,nicolas.torres.865@example.com,2025-09-10,STANDARD,Mendoza
CUST-000866,Agustin,Martinez,agustin.martinez.866@example.com,2025-05-15,PREMIUM,La Plata
CUST-000867,Mateo,Gomez,mateo.gomez.867@example.com,2025-02-19,STANDARD,Buenos Aires
CUST-000868,Juan,Martinez,juan.martinez.868@example.com,2023-11-26,BUSINESS,Rosario
CUST-000869,Sofia,Gomez,sofia.gomez.869@example.com,2024-08-27,STANDARD,La Plata
CUST-000870,Lucia,Diaz,lucia.diaz.870@example.com,2025-07-15,STANDARD,La Plata
CUST-000871,Juan,Torres,juan.torres.871@example.com,2025-03-07,STANDARD,Rosario
CUST-000872,Lucia,Sanchez,lucia.sanchez.872@example.com,2025-03-04,STANDARD,Rosario
CUST-000873,Agustin,Gomez,agustin.gomez.873@example.com,2023-01-27,PREMIUM,Córdoba
CUST-000874,Paula,Romero,paula.romero.874@example.com,2024-04-06,PREMIUM,Rosario
CUST-000875,Paula,Torres,paula.torres.875@example.com,2026-05-20,STANDARD,Córdoba
CUST-000876,Camila,Romero,camila.romero.876@example.com,2023-12-30,BUSINESS,Buenos Aires
CUST-000877,Sofia,Rodriguez,sofia.rodriguez.877@example.com,2025-11-18,STANDARD,Buenos Aires
CUST-000878,Valentina,Martinez,valentina.martinez.878@example.com,2026-02-13,STANDARD,Córdoba
CUST-000879,Paula,Martinez,paula.martinez.879@example.com,2023-01-12,STANDARD,Córdoba
CUST-000880,Lucia,Rodriguez,lucia.rodriguez.880@example.com,2024-10-22,STANDARD,La Plata
CUST-000881,Camila,Romero,camila.romero.881@example.com,2026-03-18,STANDARD,Buenos Aires
CUST-000882,Nicolas,Torres,nicolas.torres.882@example.com,2024-03-26,BUSINESS,La Plata
CUST-000883,Mateo,Torres,mateo.torres.883@example.com,2023-11-23,STANDARD,La Plata
CUST-000884,Valentina,Fernandez,valentina.fernandez.884@example.com,2024-12-16,STANDARD,Córdoba
CUST-000885,Nicolas,Diaz,nicolas.diaz.885@example.com,2025-01-08,STANDARD,La Plata
CUST-000886,Agustin,Romero,agustin.romero.886@example.com,2026-02-23,PREMIUM,Buenos Aires
CUST-000887,Mateo,Diaz,mateo.diaz.887@example.com,2025-07-01,STANDARD,La Plata
CUST-000888,Paula,Lopez,paula.lopez.888@example.com,2023-03-23,STANDARD,Rosario
CUST-000889,Valentina,Fernandez,valentina.fernandez.889@example.com,2025-03-01,STANDARD,Rosario
CUST-000890,Lucia,Torres,lucia.torres.890@example.com,2025-02-06,STANDARD,La Plata
CUST-000891,Martin,Romero,martin.romero.891@example.com,2023-03-31,STANDARD,Córdoba
CUST-000892,Nicolas,Torres,nicolas.torres.892@example.com,2023-06-18,PREMIUM,Córdoba
CUST-000893,Agustin,Torres,agustin.torres.893@example.com,2023-01-16,STANDARD,Córdoba
CUST-000894,Juan,Sanchez,juan.sanchez.894@example.com,2023-08-01,STANDARD,Mendoza
CUST-000895,Mateo,Rodriguez,mateo.rodriguez.895@example.com,2023-02-18,STANDARD,Rosario
CUST-000896,Lucia,Fernandez,lucia.fernandez.896@example.com,2023-05-31,STANDARD,Rosario
CUST-000897,Agustin,Fernandez,agustin.fernandez.897@example.com,2026-03-23,PREMIUM,Rosario
CUST-000898,Valentina,Sanchez,valentina.sanchez.898@example.com,2025-07-12,STANDARD,Mendoza
CUST-000899,Nicolas,Gomez,nicolas.gomez.899@example.com,2025-03-08,STANDARD,La Plata
CUST-000900,Lucia,Acosta,lucia.acosta.900@example.com,2023-05-10,PREMIUM,La Plata
CUST-000901,Lucia,Fernandez,lucia.fernandez.901@example.com,2025-01-02,PREMIUM,Buenos Aires
CUST-000902,Camila,Martinez,camila.martinez.902@example.com,2026-05-27,STANDARD,Mendoza
CUST-000903,Valentina,Sanchez,valentina.sanchez.903@example.com,2023-03-05,STANDARD,La Plata
CUST-000904,Juan,Rodriguez,juan.rodriguez.904@example.com,2025-03-11,PREMIUM,La Plata
CUST-000905,Camila,Rodriguez,camila.rodriguez.905@example.com,2024-09-02,STANDARD,Rosario
CUST-000906,Lucia,Torres,lucia.torres.906@example.com,2026-02-10,STANDARD,Buenos Aires
CUST-000907,Lucia,Acosta,lucia.acosta.907@example.com,2026-05-06,STANDARD,La Plata
CUST-000908,Mateo,Martinez,mateo.martinez.908@example.com,2024-03-06,PREMIUM,Rosario
CUST-000909,Juan,Sanchez,juan.sanchez.909@example.com,2026-08-15,PREMIUM,Córdoba
CUST-000910,Sofia,Rodriguez,sofia.rodriguez.910@example.com,2024-03-28,STANDARD,Rosario
CUST-000911,Juan,Fernandez,juan.fernandez.911@example.com,2024-01-07,STANDARD,La Plata
CUST-000912,Lucia,Torres,lucia.torres.912@example.com,2025-08-02,STANDARD,Buenos Aires
CUST-000913,Camila,Fernandez,camila.fernandez.913@example.com,2024-05-28,STANDARD,La Plata
CUST-000914,Martin,Diaz,martin.diaz.914@example.com,2025-01-01,STANDARD,Córdoba
CUST-000915,Mateo,Martinez,mateo.martinez.915@example.com,2026-06-22,STANDARD,Córdoba
CUST-000916,Nicolas,Romero,nicolas.romero.916@example.com,2025-07-11,STANDARD,Rosario
CUST-000917,Paula,Rodriguez,paula.rodriguez.917@example.com,2026-03-04,STANDARD,Rosario
CUST-000918,Valentina,Rodriguez,valentina.rodriguez.918@example.com,2023-01-10,STANDARD,Córdoba
CUST-000919,Valentina,Martinez,valentina.martinez.919@example.com,2025-01-06,STANDARD,Rosario
CUST-000920,Martin,Romero,martin.romero.920@example.com,2025-07-01,STANDARD,Rosario
CUST-000921,Martin,Torres,martin.torres.921@example.com,2023-08-11,STANDARD,La Plata
CUST-000922,Mateo,Martinez,mateo.martinez.922@example.com,2023-10-14,PREMIUM,Córdoba
CUST-000923,Camila,Fernandez,camila.fernandez.923@example.com,2023-06-04,PREMIUM,La Plata
CUST-000924,Lucia,Acosta,lucia.acosta.924@example.com,2026-03-31,STANDARD,La Plata
CUST-000925,Juan,Gomez,juan.gomez.925@example.com,2026-02-03,STANDARD,La Plata
CUST-000926,Martin,Rodriguez,martin.rodriguez.926@example.com,2025-01-19,STANDARD,La Plata
CUST-000927,Camila,Rodriguez,camila.rodriguez.927@example.com,2025-08-09,STANDARD,Buenos Aires
CUST-000928,Valentina,Diaz,valentina.diaz.928@example.com,2025-10-25,STANDARD,Córdoba
CUST-000929,Paula,Rodriguez,paula.rodriguez.929@example.com,2025-11-18,STANDARD,Córdoba
CUST-000930,Sofia,Acosta,sofia.acosta.930@example.com,2026-03-04,STANDARD,Córdoba
CUST-000931,Martin,Diaz,martin.diaz.931@example.com,2023-03-24,STANDARD,Mendoza
CUST-000932,Juan,Fernandez,juan.fernandez.932@example.com,2024-06-25,STANDARD,Buenos Aires
CUST-000933,Juan,Torres,juan.torres.933@example.com,2025-01-09,STANDARD,Mendoza
CUST-000934,Lucia,Gomez,lucia.gomez.934@example.com,2026-08-21,STANDARD,La Plata
CUST-000935,Camila,Martinez,camila.martinez.935@example.com,2026-03-31,STANDARD,Córdoba
CUST-000936,Valentina,Sanchez,valentina.sanchez.936@example.com,2025-01-18,STANDARD,Buenos Aires
CUST-000937,Agustin,Martinez,agustin.martinez.937@example.com,2025-02-09,BUSINESS,Córdoba
CUST-000938,Agustin,Sanchez,agustin.sanchez.938@example.com,2024-12-23,PREMIUM,Rosario
CUST-000939,Martin,Romero,martin.romero.939@example.com,2026-05-22,STANDARD,Córdoba
CUST-000940,Martin,Rodriguez,martin.rodriguez.940@example.com,2024-04-16,STANDARD,Rosario
CUST-000941,Juan,Rodriguez,juan.rodriguez.941@example.com,2024-01-18,STANDARD,La Plata
CUST-000942,Mateo,Lopez,mateo.lopez.942@example.com,2025-04-29,PREMIUM,Buenos Aires
CUST-000943,Martin,Romero,martin.romero.943@example.com,2025-09-08,STANDARD,Córdoba
CUST-000944,Valentina,Gomez,valentina.gomez.944@example.com,2024-05-14,STANDARD,La Plata
CUST-000945,Paula,Rodriguez,paula.rodriguez.945@example.com,2023-10-03,STANDARD,Buenos Aires
CUST-000946,Paula,Rodriguez,paula.rodriguez.946@example.com,2023-04-25,STANDARD,Córdoba
CUST-000947,Agustin,Sanchez,agustin.sanchez.947@example.com,2026-05-12,BUSINESS,Buenos Aires
CUST-000948,Camila,Fernandez,camila.fernandez.948@example.com,2024-03-19,STANDARD,Mendoza
CUST-000949,Martin,Rodriguez,martin.rodriguez.949@example.com,2024-03-25,PREMIUM,La Plata
CUST-000950,Sofia,Acosta,sofia.acosta.950@example.com,2024-01-08,STANDARD,La Plata
CUST-000951,Camila,Rodriguez,camila.rodriguez.951@example.com,2024-12-02,PREMIUM,La Plata
CUST-000952,Paula,Fernandez,paula.fernandez.952@example.com,2024-04-15,STANDARD,Córdoba
CUST-000953,Mateo,Gomez,mateo.gomez.953@example.com,2024-02-19,STANDARD,La Plata
CUST-000954,Valentina,Rodriguez,valentina.rodriguez.954@example.com,2026-05-25,STANDARD,Mendoza
CUST-000955,Paula,Acosta,paula.acosta.955@example.com,2023-03-21,PREMIUM,La Plata
CUST-000956,Agustin,Fernandez,agustin.fernandez.956@example.com,2023-07-10,STANDARD,Córdoba
CUST-000957,Paula,Torres,paula.torres.957@example.com,2023-01-03,PREMIUM,Mendoza
CUST-000958,Agustin,Sanchez,agustin.sanchez.958@example.com,2025-01-28,PREMIUM,La Plata
CUST-000959,Valentina,Lopez,valentina.lopez.959@example.com,2025-09-14,PREMIUM,Mendoza
CUST-000960,Nicolas,Acosta,nicolas.acosta.960@example.com,2026-03-25,STANDARD,Córdoba
CUST-000961,Camila,Romero,camila.romero.961@example.com,2024-04-21,PREMIUM,Buenos Aires
CUST-000962,Camila,Acosta,camila.acosta.962@example.com,2026-01-18,STANDARD,Córdoba
CUST-000963,Lucia,Gomez,lucia.gomez.963@example.com,2026-03-29,STANDARD,La Plata
CUST-000964,Lucia,Sanchez,lucia.sanchez.964@example.com,2024-02-25,STANDARD,Rosario
CUST-000965,Valentina,Diaz,valentina.diaz.965@example.com,2023-08-07,STANDARD,La Plata
CUST-000966,Camila,Martinez,camila.martinez.966@example.com,2026-01-02,STANDARD,Rosario
CUST-000967,Paula,Martinez,paula.martinez.967@example.com,2025-03-24,PREMIUM,Mendoza
CUST-000968,Agustin,Torres,agustin.torres.968@example.com,2025-09-15,STANDARD,La Plata
CUST-000969,Agustin,Romero,agustin.romero.969@example.com,2024-06-03,BUSINESS,La Plata
CUST-000970,Nicolas,Sanchez,nicolas.sanchez.970@example.com,2023-10-10,PREMIUM,Buenos Aires
CUST-000971,Juan,Romero,juan.romero.971@example.com,2023-11-28,STANDARD,La Plata
CUST-000972,Valentina,Diaz,valentina.diaz.972@example.com,2026-02-01,STANDARD,Buenos Aires
CUST-000973,Sofia,Sanchez,sofia.sanchez.973@example.com,2026-07-26,STANDARD,Buenos Aires
CUST-000974,Sofia,Romero,sofia.romero.974@example.com,2026-05-14,STANDARD,Buenos Aires
CUST-000975,Camila,Lopez,camila.lopez.975@example.com,2025-01-29,STANDARD,Buenos Aires
CUST-000976,Valentina,Sanchez,valentina.sanchez.976@example.com,2026-06-11,STANDARD,Rosario
CUST-000977,Paula,Gomez,paula.gomez.977@example.com,2023-12-25,STANDARD,Mendoza
CUST-000978,Lucia,Lopez,lucia.lopez.978@example.com,2025-11-27,STANDARD,Buenos Aires
CUST-000979,Paula,Torres,paula.torres.979@example.com,2025-11-22,STANDARD,La Plata
CUST-000980,Sofia,Gomez,sofia.gomez.980@example.com,2025-01-06,STANDARD,Buenos Aires
CUST-000981,Sofia,Fernandez,sofia.fernandez.981@example.com,2024-07-19,PREMIUM,Rosario
CUST-000982,Valentina,Sanchez,valentina.sanchez.982@example.com,2026-04-15,STANDARD,Buenos Aires
CUST-000983,Mateo,Fernandez,mateo.fernandez.983@example.com,2026-01-30,STANDARD,La Plata
CUST-000984,Paula,Diaz,paula.diaz.984@example.com,2024-12-12,BUSINESS,Rosario
CUST-000985,Juan,Acosta,juan.acosta.985@example.com,2024-02-03,STANDARD,Mendoza
CUST-000986,Paula,Gomez,paula.gomez.986@example.com,2024-06-18,STANDARD,La Plata
CUST-000987,Mateo,Torres,mateo.torres.987@example.com,2023-05-29,STANDARD,Rosario
CUST-000988,Mateo,Torres,mateo.torres.988@example.com,2024-06-11,PREMIUM,La Plata
CUST-000989,Camila,Romero,camila.romero.989@example.com,2025-02-11,STANDARD,Córdoba
CUST-000990,Nicolas,Romero,nicolas.romero.990@example.com,2025-08-01,PREMIUM,Buenos Aires
CUST-000991,Martin,Fernandez,martin.fernandez.991@example.com,2024-06-12,STANDARD,Córdoba
CUST-000992,Juan,Diaz,juan.diaz.992@example.com,2025-04-24,BUSINESS,La Plata
CUST-000993,Agustin,Gomez,agustin.gomez.993@example.com,2024-06-23,STANDARD,Buenos Aires
CUST-000994,Valentina,Diaz,valentina.diaz.994@example.com,2023-06-05,STANDARD,Córdoba
CUST-000995,Martin,Diaz,martin.diaz.995@example.com,2024-12-25,STANDARD,La Plata
CUST-000996,Camila,Rodriguez,camila.rodriguez.996@example.com,2024-01-25,STANDARD,Córdoba
CUST-000997,Juan,Lopez,juan.lopez.997@example.com,2024-06-27,STANDARD,Córdoba
CUST-000998,Juan,Acosta,juan.acosta.998@example.com,2024-12-30,STANDARD,Buenos Aires
CUST-000999,Mateo,Fernandez,mateo.fernandez.999@example.com,2025-10-05,STANDARD,La Plata
CUST-001000,Lucia,Romero,lucia.romero.1000@example.com,2025-01-30,STANDARD,Mendoza
